year,gennme,prodnme,state,quarter,totalRXImputed
2019,Diclofenac Epolamine,FLECTOR,MO,2,27
2019,Diclofenac Potassium,CAMBIA,MO,2,20
2019,Diclofenac Potassium,DICLOFENAC POTASSIUM,MO,2,30
2019,Diclofenac Potassium,ZIPSOR,MO,2,10
2019,Diclofenac Sodium,DICLOFENAC SODIUM,MO,2,6266
2019,Diclofenac Sodium,DICLOFENAC SODIUM DR,MO,2,206
2019,Diclofenac Sodium,PENNSAID,MO,2,10
2019,Diclofenac Sodium,VOLTAREN GEL,MO,2,44
2019,Diclofenac Sodium/Misoprostol,ARTHROTEC,MO,2,10
2019,Diclofenac Sodium/Misoprostol,DICLOFENAC SODIUM-MISOPROSTOL,MO,2,20
2019,Diflunisal,DIFLUNISAL,MO,2,10
2019,Etodolac,ETODOLAC,MO,2,107
2019,Flurbiprofen,FLURBIPROFEN,MO,2,20
2019,Flurbiprofen Sodium,FLURBIPROFEN SODIUM,MO,2,10
2019,Ibuprofen,CALDOLOR,MO,2,14
2019,Ibuprofen,CHILDREN S IBUPROFEN,MO,2,1849
2019,Ibuprofen,GOOD NEIGHBOR IBUPROFEN,MO,2,10
2019,Ibuprofen,GOOD NEIGHBOR PHARMACY CHILDREN S IBUPROFEN,MO,2,98
2019,Ibuprofen,GOOD NEIGHBOR PHARMACY IBUPROFEN,MO,2,103
2019,Ibuprofen,GOOD NEIGHBOR PHARMACY IBUPROFEN JUNIOR STRENGTH,MO,2,10
2019,Ibuprofen,HEALTH MART CHILDREN S IBUPROFEN,MO,2,100
2019,Ibuprofen,HEALTH MART IBUPROFEN,MO,2,41
2019,Ibuprofen,HEALTH MART IBUPROFEN IB,MO,2,20
2019,Ibuprofen,IBU,MO,2,396
2019,Ibuprofen,IBU-200,MO,2,41
2019,Ibuprofen,IBUPROFEN,MO,2,35122
2019,Ibuprofen,IBUPROFEN CHILDREN S,MO,2,808
2019,Ibuprofen,INFANTS  IBUPROFEN,MO,2,10
2019,Ibuprofen,LEADER IBUPROFEN,MO,2,40
2019,Ibuprofen,LEADER INFANTS  IBUPROFEN,MO,2,10
2019,Ibuprofen,QUALITY CHOICE CHILDREN S IBUPROFEN,MO,2,10
2019,Ibuprofen,SUNMARK IBUPROFEN,MO,2,60
2019,Ibuprofen,SUNMARK IBUPROFEN IB,MO,2,10
2019,Ibuprofen,TOPCARE CHILDREN S IBUPROFEN,MO,2,20
2019,Ibuprofen Lysine,IBUPROFEN LYSINE,MO,2,10
2019,Indomethacin,INDOCIN,MO,2,10
2019,Indomethacin,INDOMETHACIN,MO,2,152
2019,Indomethacin,TIVORBEX,MO,2,10
2019,Ketoprofen,KETOPROFEN,MO,2,10
2019,Ketorolac Tromethamine,BD SIMPLIST KETOROLAC TROMETHAMINE,MO,2,33
2019,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE,MO,2,6197
2019,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVAPLUS,MO,2,1515
2019,Ketorolac Tromethamine,PREMIERPRO RX KETOROLAC TROMETHAMINE,MO,2,580
2019,Mefenamic Acid,MEFENAMIC ACID,MO,2,10
2019,Meloxicam,MELOXICAM,MO,2,16103
2019,Meloxicam,MELOXICAM AVPAK,MO,2,40
2019,Nabumetone,NABUMETONE,MO,2,851
2019,Naproxen,EC NAPROXEN,MO,2,10
2019,Naproxen,NAPROXEN,MO,2,12029
2019,Naproxen,NAPROXEN AVPAK,MO,2,80
2019,Naproxen,NAPROXEN DELAYED-RELEASE,MO,2,10
2019,Naproxen Sodium,ALL DAY RELIEF,MO,2,114
2019,Naproxen Sodium,GOOD NEIGHBOR PHARMACY ALL DAY PAIN RELIEF,MO,2,10
2019,Naproxen Sodium,GOOD NEIGHBOR PHARMACY NAPROXEN SODIUM,MO,2,10
2019,Naproxen Sodium,NAPROXEN SODIUM,MO,2,174
2019,Naproxen Sodium/Sumatriptan Succinate,NAPROXEN SODIUM-SUMATRIPTAN SUCCINATE,MO,2,10
2019,Oxaprozin,OXAPROZIN,MO,2,30
2019,Piroxicam,PIROXICAM,MO,2,216
2019,Salsalate,SALSALATE,MO,2,17
2019,Sulindac,SULINDAC,MO,2,60
2019,Aspirin,ASPIR 81,MO,3,58
2019,Aspirin,ASPIR LOW,MO,3,1925
2019,Aspirin,ASPIRIN,MO,3,16499
2019,Aspirin,ASPIRIN CHILDREN S,MO,3,2621
2019,Aspirin,ASPIRIN LOW DOSE,MO,3,10743
2019,Aspirin,ECPIRIN,MO,3,58
2019,Aspirin,GOOD NEIGHBOR PHARMACY ASPIRIN,MO,3,709
2019,Aspirin,HEALTH MART ASPIRIN,MO,3,180
2019,Aspirin,HEALTH MART LOW DOSE ASPIRIN,MO,3,811
2019,Aspirin,HEALTH MART SAFETY COATED ASPIRIN,MO,3,33
2019,Aspirin,LEADER ASPIRIN,MO,3,50
2019,Aspirin,LOW DOSE ASPIRIN,MO,3,314
2019,Aspirin,QUALITY CHOICE ASPIRIN,MO,3,10
2019,Aspirin,QUALITY CHOICE CHEWABLE ASPIRIN,MO,3,10
2019,Aspirin,ST. JOSEPH,MO,3,10
2019,Aspirin,SUNMARK ASPIRIN,MO,3,2730
2019,Aspirin,SUNMARK ENTERIC COATED ASPIRIN,MO,3,10
2019,Aspirin,TOPCARE ASPIRIN,MO,3,10
2019,Aspirin/Butalbital/Caffeine,BUTALBITAL-ASPIRIN-CAFFEINE,MO,3,98
2019,Aspirin/Butalbital/Caffeine,FIORINAL,MO,3,10
2019,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,MO,3,10
2019,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,MO,3,49
2019,Aspirin/Butalbital/Caffeine/Codeine Phosphate,FIORINAL W/CODEINE,MO,3,10
2019,Aspirin/Dipyridamole,AGGRENOX,MO,3,83
2019,Aspirin/Dipyridamole,ASPIRIN-DIPYRIDAMOLE,MO,3,50
2019,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,MO,3,20
2019,Bromfenac Sodium,BROMSITE,MO,3,10
2019,Celecoxib,CELEBREX,MO,3,20
2019,Celecoxib,CELECOXIB,MO,3,4948
2019,Diclofenac,ZORVOLEX,MO,3,32
2019,Diclofenac Epolamine,DICLOFENAC EPOLAMINE,MO,3,20
2019,Diclofenac Epolamine,FLECTOR,MO,3,10
2019,Diclofenac Potassium,CAMBIA,MO,3,10
2019,Diclofenac Potassium,DICLOFENAC POTASSIUM,MO,3,20
2019,Diclofenac Sodium,DICLOFENAC SODIUM,MO,3,7285
2019,Diclofenac Sodium,DICLOFENAC SODIUM DR,MO,3,205
2019,Diclofenac Sodium,PENNSAID,MO,3,10
2019,Diclofenac Sodium,VOLTAREN GEL,MO,3,42
2019,Diclofenac Sodium/Misoprostol,DICLOFENAC SODIUM-MISOPROSTOL,MO,3,20
2019,Diflunisal,DIFLUNISAL,MO,3,10
2019,Etodolac,ETODOLAC,MO,3,124
2019,Flurbiprofen,FLURBIPROFEN,MO,3,20
2019,Flurbiprofen Sodium,FLURBIPROFEN SODIUM,MO,3,10
2019,Ibuprofen,CALDOLOR,MO,3,13
2019,Ibuprofen,CHILDREN S IBUPROFEN,MO,3,1514
2019,Ibuprofen,GOOD NEIGHBOR IBUPROFEN,MO,3,10
2019,Ibuprofen,GOOD NEIGHBOR PHARMACY CHILDREN S IBUPROFEN,MO,3,96
2019,Ibuprofen,GOOD NEIGHBOR PHARMACY IBUPROFEN,MO,3,94
2019,Ibuprofen,GOOD NEIGHBOR PHARMACY IBUPROFEN JUNIOR STRENGTH,MO,3,10
2019,Ibuprofen,HEALTH MART CHILDREN S IBUPROFEN,MO,3,65
2019,Ibuprofen,HEALTH MART IBUPROFEN,MO,3,20
2019,Ibuprofen,HEALTH MART IBUPROFEN IB,MO,3,10
2019,Ibuprofen,HEALTH MART INFANTS  IBUPROFEN,MO,3,10
2019,Ibuprofen,IBU,MO,3,283
2019,Ibuprofen,IBU-200,MO,3,39
2019,Ibuprofen,IBUPROFEN,MO,3,33458
2019,Ibuprofen,IBUPROFEN CHILDREN S,MO,3,765
2019,Ibuprofen,INFANTS  IBUPROFEN,MO,3,10
2019,Ibuprofen,LEADER CHILDREN S IBUPROFEN,MO,3,10
2019,Ibuprofen,LEADER IBUPROFEN,MO,3,40
2019,Ibuprofen,LEADER INFANTS  IBUPROFEN,MO,3,10
2019,Ibuprofen,LEADER JUNIOR STRENGTH IBUPROFEN,MO,3,10
2019,Ibuprofen,SUNMARK IBUPROFEN,MO,3,67
2019,Ibuprofen,TOPCARE CHILDREN S IBUPROFEN,MO,3,10
2019,Indomethacin,INDOCIN,MO,3,10
2019,Indomethacin,INDOMETHACIN,MO,3,147
2019,Indomethacin,TIVORBEX,MO,3,10
2019,Ketoprofen,KETOPROFEN,MO,3,10
2019,Ketorolac Tromethamine,BD SIMPLIST KETOROLAC TROMETHAMINE,MO,3,24
2019,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE,MO,3,6585
2019,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVAPLUS,MO,3,1714
2019,Ketorolac Tromethamine,PREMIERPRO RX KETOROLAC TROMETHAMINE,MO,3,721
2019,Meclofenamate Sodium,MECLOFENAMATE SODIUM,MO,3,10
2019,Mefenamic Acid,MEFENAMIC ACID,MO,3,20
2019,Meloxicam,MELOXICAM,MO,3,16842
2019,Meloxicam,MELOXICAM AVPAK,MO,3,40
2019,Meloxicam,VIVLODEX,MO,3,20
2019,Nabumetone,NABUMETONE,MO,3,833
2019,Naproxen,EC NAPROXEN,MO,3,10
2019,Naproxen,NAPROXEN,MO,3,12301
2019,Naproxen,NAPROXEN AVPAK,MO,3,62
2019,Naproxen Sodium,ALL DAY RELIEF,MO,3,149
2019,Naproxen Sodium,GOOD NEIGHBOR PHARMACY ALL DAY PAIN RELIEF,MO,3,10
2019,Naproxen Sodium,GOOD NEIGHBOR PHARMACY NAPROXEN SODIUM,MO,3,30
2019,Naproxen Sodium,NAPROXEN SODIUM,MO,3,169
2019,Naproxen Sodium/Sumatriptan Succinate,NAPROXEN SODIUM-SUMATRIPTAN SUCCINATE,MO,3,10
2019,Naproxen Sodium/Sumatriptan Succinate,SUMATRIPTAN AND NAPROXEN SODIUM,MO,3,30
2019,Oxaprozin,OXAPROZIN,MO,3,40
2019,Piroxicam,PIROXICAM,MO,3,199
2019,Salsalate,SALSALATE,MO,3,20
2019,Sulindac,SULINDAC,MO,3,50
2019,Aspirin,ASPIR 81,MO,4,81
2019,Aspirin,ASPIR LOW,MO,4,1292
2019,Aspirin,ASPIRIN,MO,4,11640
2019,Aspirin,ASPIRIN CHILDREN S,MO,4,2625
2019,Aspirin,ASPIRIN EC,MO,4,10
2019,Aspirin,ASPIRIN LOW DOSE,MO,4,14042
2019,Aspirin,ECPIRIN,MO,4,195
2019,Aspirin,GOOD NEIGHBOR PHARMACY ASPIRIN,MO,4,720
2019,Aspirin,HEALTH MART ASPIRIN,MO,4,143
2019,Aspirin,HEALTH MART LOW DOSE ASPIRIN,MO,4,700
2019,Aspirin,HEALTH MART SAFETY COATED ASPIRIN,MO,4,35
2019,Aspirin,LEADER ADULT ASPIRIN REGIMEN,MO,4,10
2019,Aspirin,LEADER ASPIRIN,MO,4,40
2019,Aspirin,LOW DOSE ASPIRIN,MO,4,559
2019,Aspirin,QUALITY CHOICE ASPIRIN,MO,4,10
2019,Aspirin,QUALITY CHOICE CHEWABLE ASPIRIN,MO,4,10
2019,Aspirin,SUNMARK ASPIRIN,MO,4,2145
2019,Aspirin,SUNMARK ENTERIC COATED ASPIRIN,MO,4,10
2019,Aspirin,TOPCARE ASPIRIN,MO,4,10
2019,Aspirin/Butalbital/Caffeine,BUTALBITAL-ASPIRIN-CAFFEINE,MO,4,72
2019,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,MO,4,10
2019,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,MO,4,30
2019,Aspirin/Butalbital/Caffeine/Codeine Phosphate,FIORINAL W/CODEINE,MO,4,10
2019,Aspirin/Dipyridamole,AGGRENOX,MO,4,70
2019,Aspirin/Dipyridamole,ASPIRIN-DIPYRIDAMOLE,MO,4,50
2019,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,MO,4,10
2019,Bromfenac Sodium,PROLENSA,MO,4,10
2019,Celecoxib,CELEBREX,MO,4,20
2019,Celecoxib,CELECOXIB,MO,4,4796
2019,Diclofenac,ZORVOLEX,MO,4,20
2019,Diclofenac Epolamine,DICLOFENAC EPOLAMINE,MO,4,24
2019,Diclofenac Epolamine,FLECTOR,MO,4,10
2019,Diclofenac Potassium,CAMBIA,MO,4,20
2019,Diclofenac Potassium,DICLOFENAC POTASSIUM,MO,4,24
2019,Diclofenac Potassium,ZIPSOR,MO,4,10
2019,Diclofenac Sodium,DICLOFENAC SODIUM,MO,4,7182
2019,Diclofenac Sodium,DICLOFENAC SODIUM DR,MO,4,186
2019,Diclofenac Sodium,PENNSAID,MO,4,10
2019,Diclofenac Sodium,VOLTAREN GEL,MO,4,17
2019,Diclofenac Sodium/Misoprostol,DICLOFENAC SODIUM-MISOPROSTOL,MO,4,30
2019,Diflunisal,DIFLUNISAL,MO,4,10
2019,Etodolac,ETODOLAC,MO,4,120
2019,Flurbiprofen,FLURBIPROFEN,MO,4,10
2019,Ibuprofen,CALDOLOR,MO,4,10
2019,Ibuprofen,CHILDREN S IBUPROFEN,MO,4,1918
2019,Ibuprofen,GOOD NEIGHBOR IBUPROFEN,MO,4,10
2019,Ibuprofen,GOOD NEIGHBOR PHARMACY CHILDREN S IBUPROFEN,MO,4,149
2019,Ibuprofen,GOOD NEIGHBOR PHARMACY IBUPROFEN,MO,4,101
2019,Ibuprofen,GOOD NEIGHBOR PHARMACY IBUPROFEN JUNIOR STRENGTH,MO,4,10
2019,Ibuprofen,HEALTH MART CHILDREN S IBUPROFEN,MO,4,71
2019,Ibuprofen,HEALTH MART IBUPROFEN,MO,4,40
2019,Ibuprofen,HEALTH MART IBUPROFEN IB,MO,4,10
2019,Ibuprofen,HEALTH MART INFANTS  IBUPROFEN,MO,4,10
2019,Ibuprofen,IBU,MO,4,186
2019,Ibuprofen,IBU-200,MO,4,35
2019,Ibuprofen,IBUPROFEN,MO,4,33057
2019,Ibuprofen,IBUPROFEN CHILDREN S,MO,4,730
2019,Ibuprofen,INFANTS  IBUPROFEN,MO,4,20
2019,Ibuprofen,LEADER CHILDREN S IBUPROFEN,MO,4,10
2019,Ibuprofen,LEADER IBUPROFEN,MO,4,30
2019,Ibuprofen,LEADER INFANTS  IBUPROFEN,MO,4,10
2019,Ibuprofen,QUALITY CHOICE INFANTS  IBUPROFEN,MO,4,10
2019,Ibuprofen,SUNMARK IBUPROFEN,MO,4,50
2019,Ibuprofen,TOPCARE CHILDREN S IBUPROFEN,MO,4,20
2019,Indomethacin,INDOMETHACIN,MO,4,137
2019,Ketoprofen,KETOPROFEN,MO,4,10
2019,Ketorolac Tromethamine,BD SIMPLIST KETOROLAC TROMETHAMINE,MO,4,23
2019,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE,MO,4,5838
2019,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVAPLUS,MO,4,1848
2019,Ketorolac Tromethamine,PREMIERPRO RX KETOROLAC TROMETHAMINE,MO,4,805
2019,Meclofenamate Sodium,MECLOFENAMATE SODIUM,MO,4,10
2019,Meloxicam,MELOXICAM,MO,4,15584
2019,Meloxicam,MELOXICAM AVPAK,MO,4,40
2019,Nabumetone,NABUMETONE,MO,4,783
2019,Naproxen,EC NAPROXEN,MO,4,10
2019,Naproxen,NAPROXEN,MO,4,11326
2019,Naproxen,NAPROXEN AVPAK,MO,4,50
2019,Naproxen,NAPROXEN DELAYED-RELEASE,MO,4,10
2019,Naproxen Sodium,ALL DAY RELIEF,MO,4,157
2019,Naproxen Sodium,GOOD NEIGHBOR PHARMACY NAPROXEN SODIUM,MO,4,20
2019,Naproxen Sodium,NAPROXEN SODIUM,MO,4,109
2019,Naproxen Sodium/Sumatriptan Succinate,SUMATRIPTAN AND NAPROXEN SODIUM,MO,4,10
2019,Oxaprozin,OXAPROZIN,MO,4,20
2019,Piroxicam,PIROXICAM,MO,4,147
2019,Salsalate,SALSALATE,MO,4,20
2019,Sulindac,SULINDAC,MO,4,70
2019,Aspirin,ASPIR LOW,MS,1,116
2019,Aspirin,ASPIRIN,MS,1,750
2019,Aspirin,ASPIRIN CHILDREN S,MS,1,47
2019,Aspirin,ASPIRIN LOW DOSE,MS,1,154
2019,Aspirin,GOOD NEIGHBOR PHARMACY ASPIRIN,MS,1,85
2019,Aspirin,GOOD SENSE ASPIRIN,MS,1,91
2019,Aspirin,HEALTH MART ASPIRIN,MS,1,70
2019,Aspirin,HEALTH MART LOW DOSE ASPIRIN,MS,1,61
2019,Aspirin,HEALTH MART SAFETY COATED ASPIRIN,MS,1,46
2019,Aspirin,LEADER ADULT ASPIRIN REGIMEN,MS,1,10
2019,Aspirin,LEADER ASPIRIN,MS,1,20
2019,Aspirin,LOW DOSE ASPIRIN,MS,1,81
2019,Aspirin,SUNMARK ASPIRIN,MS,1,30
2019,Aspirin/Butalbital/Caffeine,BUTALBITAL-ASPIRIN-CAFFEINE,MS,1,75
2019,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,MS,1,10
2019,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,MS,1,20
2019,Aspirin/Dipyridamole,AGGRENOX,MS,1,47
2019,Aspirin/Dipyridamole,ASPIRIN-DIPYRIDAMOLE,MS,1,30
2019,Bromfenac Sodium,BROMSITE,MS,1,10
2019,Celecoxib,CELEBREX,MS,1,10
2019,Celecoxib,CELECOXIB,MS,1,381
2019,Diclofenac,ZORVOLEX,MS,1,20
2019,Diclofenac Epolamine,FLECTOR,MS,1,10
2019,Diclofenac Potassium,CAMBIA,MS,1,10
2019,Diclofenac Potassium,DICLOFENAC POTASSIUM,MS,1,204
2019,Diclofenac Sodium,DICLOFENAC SODIUM,MS,1,3017
2019,Diclofenac Sodium,DICLOFENAC SODIUM DR,MS,1,261
2019,Diclofenac Sodium,PENNSAID,MS,1,10
2019,Diclofenac Sodium,VOLTAREN GEL,MS,1,1130
2019,Diflunisal,DIFLUNISAL,MS,1,40
2019,Etodolac,ETODOLAC,MS,1,320
2019,Fenoprofen Calcium,FENOPROFEN CALCIUM,MS,1,20
2019,Fenoprofen Calcium,NALFON,MS,1,10
2019,Flurbiprofen,FLURBIPROFEN,MS,1,50
2019,Flurbiprofen Sodium,FLURBIPROFEN SODIUM,MS,1,10
2019,Ibuprofen,CHILDREN S IBUPROFEN,MS,1,995
2019,Ibuprofen,GOOD NEIGHBOR PHARMACY CHILDREN S IBUPROFEN,MS,1,575
2019,Ibuprofen,GOOD NEIGHBOR PHARMACY IBUPROFEN,MS,1,40
2019,Ibuprofen,GOOD SENSE CHILDREN S IBUPROFEN,MS,1,311
2019,Ibuprofen,GOOD SENSE IBUPROFEN,MS,1,50
2019,Ibuprofen,HEALTH MART CHILDREN S IBUPROFEN,MS,1,200
2019,Ibuprofen,HEALTH MART IBUPROFEN,MS,1,20
2019,Ibuprofen,IBU,MS,1,1400
2019,Ibuprofen,IBU-200,MS,1,30
2019,Ibuprofen,IBUPROFEN,MS,1,24947
2019,Ibuprofen,IBUPROFEN CHILDREN S,MS,1,893
2019,Ibuprofen,LEADER CHILDREN S IBUPROFEN,MS,1,30
2019,Ibuprofen,LEADER IBUPROFEN,MS,1,10
2019,Ibuprofen,SUNMARK IBUPROFEN,MS,1,10
2019,Ibuprofen/Oxycodone Hydrochloride,OXYCODONE HCL-IBUPROFEN,MS,1,10
2019,Ibuprofen/Pseudoephedrine Hydrochloride,GOOD NEIGHBOR PHARMACY IBUPROFEN COLD & SINUS,MS,1,10
2019,Indomethacin,INDOCIN,MS,1,10
2019,Indomethacin,INDOMETHACIN,MS,1,718
2019,Indomethacin,INDOMETHACIN AVPAK,MS,1,10
2019,Ketoprofen,KETOPROFEN,MS,1,10
2019,Ketorolac Tromethamine,BD SIMPLIST KETOROLAC TROMETHAMINE,MS,1,10
2019,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE,MS,1,5473
2019,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVAPLUS,MS,1,137
2019,Ketorolac Tromethamine,PREMIERPRO RX KETOROLAC TROMETHAMINE,MS,1,40
2019,Ketorolac Tromethamine,SIMPLIST KETOROLAC TROMETHAMINE,MS,1,10
2019,Ketorolac/Phenylephrine,OMIDRIA,MS,1,10
2019,Mefenamic Acid,MEFENAMIC ACID,MS,1,10
2019,Meloxicam,MELOXICAM,MS,1,7546
2019,Meloxicam,MOBIC,MS,1,10
2019,Nabumetone,NABUMETONE,MS,1,442
2019,Naproxen,EC NAPROXEN,MS,1,10
2019,Naproxen,NAPROXEN,MS,1,7911
2019,Naproxen,NAPROXEN DELAYED-RELEASE,MS,1,50
2019,Naproxen Sodium,GOOD SENSE NAPROXEN SODIUM,MS,1,10
2019,Naproxen Sodium,NAPROXEN SODIUM,MS,1,166
2019,Naproxen Sodium/Sumatriptan Succinate,SUMATRIPTAN AND NAPROXEN SODIUM,MS,1,10
2019,Oxaprozin,OXAPROZIN,MS,1,30
2019,Piroxicam,PIROXICAM,MS,1,60
2019,Salsalate,SALSALATE,MS,1,30
2019,Sulindac,SULINDAC,MS,1,316
2019,Aspirin,ASPIR 81,MS,2,10
2019,Aspirin,ASPIR LOW,MS,2,126
2019,Aspirin,ASPIRIN,MS,2,696
2019,Aspirin,ASPIRIN ADULT LOW DOSE,MS,2,10
2019,Aspirin,ASPIRIN CHILDREN S,MS,2,40
2019,Aspirin,ASPIRIN LOW DOSE,MS,2,272
2019,Aspirin,GOOD NEIGHBOR PHARMACY ASPIRIN,MS,2,102
2019,Aspirin,GOOD SENSE ASPIRIN,MS,2,71
2019,Aspirin,HEALTH MART ASPIRIN,MS,2,66
2019,Aspirin,HEALTH MART LOW DOSE ASPIRIN,MS,2,79
2019,Aspirin,HEALTH MART SAFETY COATED ASPIRIN,MS,2,55
2019,Aspirin,LEADER ASPIRIN,MS,2,50
2019,Aspirin,LOW DOSE ASPIRIN,MS,2,55
2019,Aspirin,QUALITY CHOICE ASPIRIN,MS,2,10
2019,Aspirin,SUNMARK ASPIRIN,MS,2,40
2019,Aspirin,SUNMARK ENTERIC COATED ASPIRIN,MS,2,20
2019,Aspirin/Butalbital/Caffeine,BUTALBITAL-ASPIRIN-CAFFEINE,MS,2,66
2019,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,MS,2,10
2019,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,MS,2,20
2019,Aspirin/Dipyridamole,AGGRENOX,MS,2,47
2019,Aspirin/Dipyridamole,ASPIRIN-DIPYRIDAMOLE,MS,2,20
2019,Bromfenac Sodium,BROMSITE,MS,2,10
2019,Bromfenac Sodium,PROLENSA,MS,2,10
2019,Celecoxib,CELEBREX,MS,2,20
2019,Celecoxib,CELECOXIB,MS,2,390
2019,Diclofenac,ZORVOLEX,MS,2,10
2019,Diclofenac Potassium,CAMBIA,MS,2,10
2019,Diclofenac Potassium,DICLOFENAC POTASSIUM,MS,2,64
2019,Diclofenac Sodium,DICLOFENAC SODIUM,MS,2,3274
2019,Diclofenac Sodium,DICLOFENAC SODIUM DR,MS,2,243
2019,Diclofenac Sodium,PENNSAID,MS,2,10
2019,Diclofenac Sodium,VOLTAREN GEL,MS,2,1331
2019,Diclofenac Sodium/Misoprostol,DICLOFENAC SODIUM-MISOPROSTOL,MS,2,20
2019,Diflunisal,DIFLUNISAL,MS,2,35
2019,Etodolac,ETODOLAC,MS,2,343
2019,Fenoprofen Calcium,FENOPROFEN CALCIUM,MS,2,10
2019,Flurbiprofen,FLURBIPROFEN,MS,2,44
2019,Flurbiprofen Sodium,FLURBIPROFEN SODIUM,MS,2,20
2019,Ibuprofen,CHILDREN S IBUPROFEN,MS,2,588
2019,Ibuprofen,GOOD NEIGHBOR PHARMACY CHILDREN S IBUPROFEN,MS,2,330
2019,Ibuprofen,GOOD NEIGHBOR PHARMACY IBUPROFEN,MS,2,30
2019,Ibuprofen,GOOD SENSE CHILDREN S IBUPROFEN,MS,2,210
2019,Ibuprofen,GOOD SENSE IBUPROFEN,MS,2,40
2019,Ibuprofen,HEALTH MART CHILDREN S IBUPROFEN,MS,2,97
2019,Ibuprofen,HEALTH MART IBUPROFEN,MS,2,20
2019,Ibuprofen,IBU,MS,2,761
2019,Ibuprofen,IBU-200,MS,2,20
2019,Ibuprofen,IBUPROFEN,MS,2,19596
2019,Ibuprofen,IBUPROFEN CHILDREN S,MS,2,447
2019,Ibuprofen,LEADER CHILDREN S IBUPROFEN,MS,2,10
2019,Ibuprofen,SUNMARK IBUPROFEN,MS,2,30
2019,Indomethacin,INDOCIN,MS,2,10
2019,Indomethacin,INDOMETHACIN,MS,2,711
2019,Indomethacin,INDOMETHACIN AVPAK,MS,2,10
2019,Ketoprofen,KETOPROFEN,MS,2,10
2019,Ketorolac Tromethamine,BD SIMPLIST KETOROLAC TROMETHAMINE,MS,2,20
2019,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE,MS,2,5305
2019,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVAPLUS,MS,2,117
2019,Ketorolac Tromethamine,PREMIERPRO RX KETOROLAC TROMETHAMINE,MS,2,43
2019,Ketorolac/Phenylephrine,OMIDRIA,MS,2,10
2019,Meloxicam,MELOXICAM,MS,2,7622
2019,Nabumetone,NABUMETONE,MS,2,456
2019,Naproxen,EC NAPROXEN,MS,2,39
2019,Naproxen,NAPROXEN,MS,2,7191
2019,Naproxen,NAPROXEN AVPAK,MS,2,10
2019,Naproxen,NAPROXEN DELAYED-RELEASE,MS,2,40
2019,Naproxen Sodium,ALL DAY RELIEF,MS,2,10
2019,Naproxen Sodium,NAPROXEN SODIUM,MS,2,251
2019,Naproxen Sodium/Sumatriptan Succinate,NAPROXEN SODIUM-SUMATRIPTAN SUCCINATE,MS,2,10
2019,Naproxen Sodium/Sumatriptan Succinate,SUMATRIPTAN AND NAPROXEN SODIUM,MS,2,20
2019,Oxaprozin,OXAPROZIN,MS,2,30
2019,Piroxicam,PIROXICAM,MS,2,70
2019,Salsalate,SALSALATE,MS,2,20
2019,Sulindac,SULINDAC,MS,2,261
2019,Aspirin,ASPIR LOW,MS,3,133
2019,Aspirin,ASPIRIN,MS,3,609
2019,Aspirin,ASPIRIN CHILDREN S,MS,3,59
2019,Aspirin,ASPIRIN LOW DOSE,MS,3,404
2019,Aspirin,GOOD NEIGHBOR PHARMACY ASPIRIN,MS,3,89
2019,Aspirin,GOOD SENSE ASPIRIN,MS,3,60
2019,Aspirin,HEALTH MART ASPIRIN,MS,3,64
2019,Aspirin,HEALTH MART LOW DOSE ASPIRIN,MS,3,131
2019,Aspirin,HEALTH MART SAFETY COATED ASPIRIN,MS,3,20
2019,Aspirin,LEADER ASPIRIN,MS,3,30
2019,Aspirin,LOW DOSE ASPIRIN,MS,3,45
2019,Aspirin,SUNMARK ASPIRIN,MS,3,60
2019,Aspirin,SUNMARK ENTERIC COATED ASPIRIN,MS,3,10
2019,Aspirin/Butalbital/Caffeine,BUTALBITAL-ASPIRIN-CAFFEINE,MS,3,62
2019,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,MS,3,10
